"","age","gender","income","education","country","winnerN","P_OTwin_late","P_OTwin_early","otherTeam_distance_before","ownTeam_distance_before","wholeGroup_distance_before","session","treatment","dgOffer"
"1544","25","Male",2,2,"US","ownTeam",1,1,15,93,52,60,"S3_2",0.2
"1545","50","Female",6,2,"US","deadLock",NA,NA,42,52,54,64,"S3_4",0.2
"1546","22","Female",3,4,"US","ownTeam",NA,NA,-100,103,113,74,"S3_4",0.2
"1547","40","Female",6,5,"US","otherTeam",0,0,-50,58,33,90,"S3_6",0.15
"1548","36","Female",3,4,"US","ownTeam",NA,1,42,-50,32,32,"S3_1",0.2
"1549","25","Female",1,5,"US","deadLock",1,0.408163265,-7,124,57,81,"S3_5",0.05
"1550","55","Female",2,5,"US","deadLock",1,1,-1,107,35,114,"S3_3",0.2
"1551","46","Female",6,3,"US","otherTeam",0.268292683,NA,0,125,125,60,"S3_2",0.2
"1552","72","Female",4,5,"US","deadLock",NA,NA,-95,125,125,43,"S3_1",0.2
"1553",NA,NA,NA,NA,NA,"deadLock",0,0,-50,-50,-50,99,"S3_6",NA
"1554","23","Female",4,4,"US","deadLock",0,NA,34,116,110,93,"S3_6",0.2
"1555","47","Female",5,5,"US","ownTeam",0,0,16,89,49,113,"S3_3",0
"1556","39","Female",8,5,"US","ownTeam",NA,NA,16,78,56,44,"S3_1",0.2
"1557","36","Female",8,2,"US","otherTeam",1,1,-50,125,125,103,"S3_6",0.1
"1558","26","Male",7,5,"US","deadLock",0.482758621,0.424242424,-47,125,39,77,"S3_5",0
"1559","32","Male",9,5,"US","deadLock",NA,NA,3,50,25,70,"S3_4",0
"1560","23","Male",6,2,"US","otherTeam",0,NA,125,125,125,54,"S3_2",0.2
"1561","58","Female",2,4,"US","ownTeam",NA,NA,20,125,125,100,"S3_6",0.4
"1562","27","Female",2,5,"US","deadLock",0,NA,4,92,56,43,"S3_1",0
"1563","43","Male",5,2,"US","otherTeam",0.5,NA,81,114,76,34,"S3_1",0
"1564","28","Male",6,3,"US","ownTeam",NA,NA,29,91,46,48,"S3_2",0
"1565","37","Male",6,5,"US","otherTeam",NA,1,-16,120,18,107,"S3_3",0
"1566","46","Male",8,4,"US","otherTeam",1,NA,-89,125,125,40,"S3_1",0
"1567","36","Male",2,5,"non-US","ownTeam",0.75,0.125,-50,-50,-50,76,"S3_4",0.1
"1568","31","Male",6,5,"non-US","deadLock",NA,NA,-50,125,49,104,"S3_3",0
"1569",NA,NA,NA,NA,NA,"ownTeam",NA,NA,16,57,125,86,"S3_5",0.2
"1570","19","Male",4,4,"US","ownTeam",0,0,-52,125,125,120,"S3_3",0.2
"1571","33","Male",4,5,"US","ownTeam",NA,0.058823529,-100,-100,-100,35,"S3_1",0
"1572","38","Female",10,6,"US","ownTeam",NA,NA,-100,50,63,116,"S3_3",0.4
"1573","43","Male",6,2,"US","deadLock",NA,NA,-50,-50,51,78,"S3_5",0
"1574","20","Male",2,4,"US","ownTeam",NA,NA,-4,125,125,51,"S3_2",0.2
"1575","36","Male",1,5,"US","deadLock",NA,NA,64,125,125,105,"S3_3",0
"1576","30","Male",8,6,"US","deadLock",NA,NA,-50,115,125,95,"S3_6",0.2
"1577","41","Female",6,4,"US","deadLock",0,1,-3,15,49,84,"S3_5",0
"1578","37","Female",7,5,"US","ownTeam",NA,NA,-100,49,-15,102,"S3_6",0.2
"1579","24","Male",5,5,"US","ownTeam",NA,NA,-39,117,1,39,"S3_1",0.4
"1580","32","Female",5,5,"US","otherTeam",0,NA,-3,62,26,41,"S3_1",0
"1581","51","Female",2,4,"US","otherTeam",1,NA,-4,58,37,56,"S3_2",0
"1582","35","Male",1,2,"US","otherTeam",0,NA,7,125,59,113,"S3_3",0
"1583","45","Male",2,2,"US","ownTeam",NA,NA,-100,-100,-100,72,"S3_4",0
"1584","20","Male",5,3,"US","ownTeam",NA,NA,42,89,112,48,"S3_2",0.4
"1585","26","Female",7,4,"US","deadLock",NA,NA,-50,125,41,84,"S3_5",0
"1586","54","Female",5,4,"US","otherTeam",0,0.75,12,77,54,120,"S3_3",0.1
"1587","66","Male",10,6,"US","deadLock",NA,NA,-50,125,125,110,"S3_6",0.2
"1588","25","Male",5,2,"US","deadLock",1,1,15,70,40,85,"S3_5",0
"1589","28","Male",5,3,"US","otherTeam",NA,NA,26,91,50,113,"S3_3",0.15
"1590","46","Male",5,6,"non-US","ownTeam",NA,NA,-100,125,102,39,"S3_1",0.2
"1591","33","Male",4,4,"US","otherTeam",NA,NA,53,125,125,63,"S3_4",0.2
"1592","25","Female",6,5,"US","otherTeam",NA,NA,-50,119,125,102,"S3_6",0
"1593","29","Female",2,5,"US","deadLock",NA,0.6,10,119,37,109,"S3_3",0
"1594","45","Male",4,5,"US","deadLock",NA,NA,-8,123,50,95,"S3_6",0
"1595","37","Female",4,5,"US","deadLock",0.807692308,1,13,81,46,117,"S3_3",0.2
"1596","34","Male",8,5,"US","otherTeam",0,0.055555556,49,119,125,107,"S3_3",0.2
"1597","57","Female",6,5,"US","otherTeam",NA,NA,-1,119,123,49,"S3_2",0.2
"1598","33","Female",6,4,"US","ownTeam",NA,NA,32,37,46,89,"S3_5",0
"1599","36","Female",4,3,"US","deadLock",NA,1,-100,125,125,81,"S3_5",0
"1600","58","Male",6,2,"US","deadLock",NA,NA,-100,125,125,78,"S3_5",0
"1601","39","Male",9,2,"US","deadLock",NA,NA,26,110,124,67,"S3_4",0.1
"1602",NA,NA,NA,NA,NA,"otherTeam",0.154545455,NA,-50,-50,-50,102,"S3_6",NA
"1603","33","Female",7,3,"US","ownTeam",NA,NA,75,70,36,37,"S3_2",0.1
"1604","56","Male",4,5,"US","deadLock",0,NA,-36,-26,-45,99,"S3_6",0
"1605","21","Male",7,5,"non-US","deadLock",0,0,113,114,112,87,"S3_5",0
"1606","58","Female",2,4,"US","otherTeam",0,NA,57,125,105,118,"S3_3",0.2
"1607","36","Male",5,5,"US","otherTeam",0,0.060240964,-73,5,-4,102,"S3_6",0
"1608",NA,NA,NA,NA,NA,"deadLock",NA,NA,-50,-50,-50,95,"S3_6",NA
"1609","41","Male",4,6,"US","deadLock",NA,1,-100,125,50,84,"S3_5",0.1
"1610","30","Male",5,2,"US","otherTeam",0.153846154,NA,13,87,52,39,"S3_1",0.2
"1611","24","Female",2,5,"US","otherTeam",0.916666667,1,-100,122,26,58,"S3_2",0
"1612","21","Female",5,2,"US","otherTeam",0.311111111,1,5,23,50,48,"S3_2",0.2
"1613","24","Male",7,2,"US","deadLock",0,0,-50,-50,-50,87,"S3_5",0
"1614","33","Male",10,4,"US","deadLock",NA,NA,46,34,27,105,"S3_3",0.1
"1615","37","Male",8,4,"US","deadLock",0,0.083333333,9,29,87,96,"S3_6",0.2
"1616","24","Female",6,2,"US","deadLock",NA,NA,3,125,56,95,"S3_6",0
"1617","33","Female",6,4,"US","deadLock",NA,NA,-50,-50,79,84,"S3_5",0
"1618","24","Male",2,4,"US","otherTeam",0,NA,125,125,125,103,"S3_6",0
"1619","40","Male",8,5,"US","deadLock",NA,NA,-50,87,7,79,"S3_5",0
"1620","52","Female",5,2,"US","deadLock",NA,NA,1,96,118,104,"S3_3",0.2
"1621","33","Male",7,4,"US","ownTeam",NA,NA,-11,58,39,100,"S3_6",0
"1622","22","Male",5,4,NA,"otherTeam",0,0.041666667,52,29,69,47,"S3_1",0.4
"1623","25","Female",6,5,"US","otherTeam",NA,1,-4,-50,19,107,"S3_3",0
"1624","41","Male",10,5,"US","otherTeam",0,0.090909091,42,72,35,49,"S3_2",0
"1625","30","Male",4,5,"US","deadLock",0,0,-5,19,8,31,"S3_1",0
"1626","26","Female",1,5,"US","deadLock",NA,NA,82,42,105,31,"S3_1",0.4
"1627","28","Male",10,6,"non-US","deadLock",NA,NA,61,125,103,66,"S3_4",0
"1628","34","Female",8,5,"US","deadLock",0.903225806,0.583333333,16,111,66,82,"S3_5",0
"1629","40","Male",1,2,"US","deadLock",NA,NA,27,46,35,83,"S3_5",0.2
"1630","27","Female",7,5,"US","otherTeam",0.62987013,1,-59,125,41,53,"S3_2",0
"1631","41","Male",8,4,"US","deadLock",0.884615385,1,-81,73,37,112,"S3_5",0
"1632","34","Male",10,5,"US","otherTeam",0.925373134,1,15,83,52,86,"S3_5",0.15
"1633","30","Male",4,5,"US","ownTeam",NA,NA,2,73,37,98,"S3_6",0.1
"1634","35","Female",1,5,"US","otherTeam",0,0.043478261,-15,81,60,91,"S3_6",0.1
"1635","35","Male",6,4,"US","deadLock",NA,0,-100,125,48,95,"S3_6",0.2
"1636","26","Male",6,6,"US","deadLock",0,0,-50,125,125,117,"S3_3",0.2
"1637","29","Female",2,4,"US","ownTeam",NA,NA,-11,28,21,75,"S3_4",0
"1638","25","Male",8,5,"US","otherTeam",0,0,73,96,78,36,"S3_1",0.2
"1639","33","Male",5,5,"non-US","deadLock",0,0.055555556,2,125,98,96,"S3_6",0
"1640","38","Male",5,2,"US","otherTeam",0,1,-7,108,125,56,"S3_2",0.1
"1641","47","Male",5,5,"US","deadLock",0.338709677,0,42,88,83,66,"S3_4",0.1
"1642","30","Male",3,2,"US","deadLock",0,0.041666667,30,123,55,110,"S3_6",0
"1643","42","Male",9,2,"non-US","deadLock",NA,1,64,125,87,95,"S3_6",0.2
"1644","31","Female",2,4,"US","otherTeam",1,1,-100,125,125,38,"S3_1",0
"1645","36","Male",6,5,"US","otherTeam",0.833333333,1,-50,125,71,42,"S3_1",0.2
"1646","62","Female",7,4,"US","deadLock",NA,NA,125,125,125,88,"S3_5",0.2
"1647","21","Male",2,3,"US","otherTeam",NA,NA,-50,-50,94,46,"S3_1",0
"1648","26","Female",4,4,"US","deadLock",0,NA,-7,83,125,119,"S3_3",0.2
"1649","24","Male",4,5,"non-US","ownTeam",NA,NA,98,-50,-50,107,"S3_3",0.2
"1650","42","Female",10,6,"US","deadLock",0,0.456140351,-15,57,3,66,"S3_4",0.05
"1651","42","Male",6,5,"US","otherTeam",0,0,-88,125,39,41,"S3_1",0
"1652","66","Female",5,4,"US","ownTeam",NA,NA,-100,99,33,72,"S3_4",0.4
"1653","38","Male",3,3,"US","otherTeam",NA,NA,-50,123,125,40,"S3_1",0
"1654","34","Female",4,5,"US","ownTeam",1,1,-94,57,0,108,"S3_3",0.2
"1655","37","Male",6,5,"US","ownTeam",NA,NA,-100,68,18,37,"S3_2",0
"1656","27","Male",2,4,"US","otherTeam",0.09375,NA,11,122,49,56,"S3_2",0
"1657","32","Male",5,3,"US","otherTeam",0,0.071428571,-50,119,43,42,"S3_1",0
"1658","26","Male",8,5,"US","otherTeam",0.753424658,1,26,125,66,47,"S3_1",0.4
"1659","33","Male",1,5,"non-US","deadLock",NA,NA,125,125,125,77,"S3_5",0
"1660","29","Male",3,5,"non-US","deadLock",NA,NA,59,99,64,64,"S3_4",0
"1661","26","Female",7,6,"non-US","ownTeam",NA,NA,-100,-100,-100,41,"S3_1",0.2
"1662","34","Male",6,5,"US","deadLock",NA,NA,-100,125,102,99,"S3_6",0
"1663","26","Male",9,5,"US","otherTeam",0,NA,5,30,12,58,"S3_2",0
"1664","22","Male",6,5,"US","ownTeam",NA,NA,-1,125,56,37,"S3_2",0.1
"1665","27","Male",6,2,"US","ownTeam",NA,NA,-55,-28,-33,41,"S3_1",0
"1666","39","Male",7,2,"US","ownTeam",NA,NA,30,86,99,91,"S3_6",0.4
"1667","54","Female",1,4,"US","otherTeam",0.385964912,0.6,19,125,59,55,"S3_2",0
"1668","31","Female",5,5,"US","otherTeam",1,NA,-100,122,86,57,"S3_2",0.1
"1669","35","Male",2,1,"US","otherTeam",NA,1,-50,-50,-50,49,"S3_2",0
"1670","34","Female",4,4,"US","deadLock",NA,NA,11,85,66,62,"S3_4",0.2
"1671","35","Female",7,5,"US","ownTeam",NA,NA,9,106,51,44,"S3_1",0.3
"1672","53","Female",6,2,"US","otherTeam",0,1,125,122,118,59,"S3_3",0
"1673","35","Male",9,5,"US","otherTeam",0,0.673913043,26,112,119,107,"S3_3",0.2
"1674",NA,NA,NA,NA,NA,"ownTeam",NA,NA,-50,-50,-50,46,"S3_1",0.4
"1675","66","Male",6,5,"US","deadLock",NA,1,16,116,124,80,"S3_5",0.2
"1676","30","Female",5,5,"US","deadLock",NA,NA,56,122,125,64,"S3_4",0.2
"1677","28","Male",6,5,"US","deadLock",1,1,52,121,125,50,"S3_2",0.2
"1678","20","Male",1,3,"US","ownTeam",NA,NA,76,89,125,36,"S3_1",0.4
"1679","38","Female",7,5,"US","otherTeam",1,0.934782609,45,43,117,46,"S3_1",0.1
"1680","32","Male",7,5,"US","otherTeam",0,NA,16,12,54,46,"S3_1",0
"1681","30","Female",1,4,"US","ownTeam",NA,NA,-26,64,25,41,"S3_1",0.1
"1682","53","Female",1,6,"US","otherTeam",0.918918919,NA,-50,125,88,48,"S3_2",0.2
"1683","46","Female",9,5,"US","deadLock",0.089171975,1,7,37,54,93,"S3_6",0
"1684","33","Female",1,6,"US","ownTeam",0,1,-9,91,73,33,"S3_1",0.2
"1685","60","Female",10,6,"US","deadLock",NA,NA,-50,101,124,43,"S3_1",0.4
"1686","25","Male",6,5,"US","otherTeam",1,NA,94,125,125,35,"S3_1",0.2
"1687","32","Female",6,3,"US","ownTeam",NA,NA,15,36,47,75,"S3_4",0
"1688","64","Male",8,6,"US","otherTeam",NA,1,83,113,47,45,"S3_2",0.2
"1689","26","Male",1,2,"US","ownTeam",NA,NA,-4,125,125,90,"S3_6",0.4
"1690","24","Male",7,5,"US","deadLock",1,0.951807229,40,66,66,112,"S3_5",0
"1691","32","Male",7,6,"US","otherTeam",NA,NA,-50,111,-50,118,"S3_3",0
"1692","36","Male",8,5,"US","ownTeam",NA,NA,-50,125,74,103,"S3_6",0
"1693","48","Male",4,4,"US","ownTeam",NA,0.5,-20,59,13,42,"S3_1",0
"1694","22","Male",8,3,"US","otherTeam",1,NA,-100,-50,6,44,"S3_1",0
"1695","32","Female",6,4,"US","deadLock",NA,NA,38,125,125,88,"S3_5",0
"1696","20","Male",1,2,"non-US","deadLock",NA,NA,38,124,125,62,"S3_4",0
"1697","27","Male",1,1,"US","deadLock",0.8,1,-100,124,125,50,"S3_2",0.15
"1698","24","Female",7,5,"US","ownTeam",NA,1,125,2,1,35,"S3_1",0
"1699","54","Male",5,4,"US","deadLock",0,NA,21,84,38,68,"S3_4",0.2
"1700","56","Female",5,5,"US","ownTeam",NA,NA,110,102,122,90,"S3_6",0.2
"1701","25","Male",10,5,"US","ownTeam",NA,NA,125,125,125,111,"S3_3",0
"1702","28","Female",5,5,"US","ownTeam",NA,NA,-50,17,9,54,"S3_2",0.2
"1703","60","Female",4,4,"US","ownTeam",NA,NA,21,93,50,102,"S3_6",0.1
"1704","40","Female",1,4,"US","deadLock",NA,0,-13,11,5,68,"S3_4",0.1
"1705","41","Male",6,6,"US","otherTeam",NA,NA,35,116,71,115,"S3_3",0
"1706","27","Male",5,3,"US","ownTeam",1,NA,54,55,52,101,"S3_6",0
"1707","49","Female",4,2,"US","ownTeam",NA,NA,45,125,52,102,"S3_6",0
"1708","47","Female",10,6,"US","ownTeam",NA,NA,55,51,41,107,"S3_3",0.3
"1709","26","Male",9,5,"non-US","deadLock",NA,1,0,125,125,81,"S3_5",0.25
"1710","24","Female",1,4,"US","deadLock",0.98089172,1,16,106,58,66,"S3_4",0
"1711","26","Male",4,2,"non-US","deadLock",NA,NA,-100,124,56,68,"S3_4",0.4
"1712","38","Female",8,4,"US","deadLock",1,NA,0,68,119,84,"S3_5",0.2
"1713","24","Female",4,4,"US","ownTeam",NA,0,3,19,28,42,"S3_1",0.4
"1714","34","Female",1,5,"US","otherTeam",0.088888889,0,45,124,65,46,"S3_1",0
"1715","43","Female",6,6,"US","ownTeam",NA,NA,10,92,57,48,"S3_2",0.2
"1716","33","Female",3,4,"US","ownTeam",NA,NA,-43,58,51,92,"S3_6",0.15
"1717","33","Male",6,5,"US","ownTeam",NA,NA,39,91,52,90,"S3_6",0.2
"1718","36","Female",1,6,"non-US","deadLock",0,0.222222222,2,78,25,71,"S3_4",0.1
"1719","28","Male",1,4,"US","ownTeam",NA,NA,14,113,55,102,"S3_6",0.2
"1720","31","Female",6,6,"US","deadLock",NA,NA,-50,-50,110,50,"S3_2",0
"1721","56","Male",1,5,"US","deadLock",NA,NA,-10,26,36,95,"S3_6",0
"1722","23","Male",6,5,"US","deadLock",1,1,35,72,48,84,"S3_5",0.2
"1723","54","Male",9,2,"US","deadLock",1,0.882352941,8,77,38,119,"S3_3",0.2
"1724","35","Female",3,4,"US","deadLock",NA,NA,17,125,87,83,"S3_5",0.2
"1725","21","Male",5,2,"US","deadLock",NA,NA,-50,-51,-50,43,"S3_1",0
"1726","36","Male",5,5,"non-US","deadLock",0.235294118,1,29,57,71,93,"S3_6",0
"1727","37","Female",7,5,"US","ownTeam",NA,NA,7,61,50,40,"S3_1",0
"1728","37","Female",8,6,"US","deadLock",0,0,11,51,60,119,"S3_3",0.1
"1729","27","Female",6,5,"US","deadLock",0.56,0.7,118,121,122,77,"S3_5",0.1
"1730","20","Male",2,2,"US","otherTeam",1,0.4,-100,109,9,98,"S3_6",0
"1731","36","Male",6,2,"US","deadLock",1,1,11,24,42,104,"S3_3",0.1
"1732","26","Female",6,4,"US","ownTeam",0.941176471,0.25,-24,125,40,60,"S3_2",0.1
"1733","31","Female",7,3,"US","deadLock",NA,NA,-50,125,12,43,"S3_1",0
"1734","22","Male",2,2,"US","deadLock",1,1,-100,118,2,88,"S3_5",0
"1735",NA,NA,NA,NA,NA,"deadLock",1,1,-50,-50,-50,105,"S3_3",NA
"1736","21","Female",8,5,"US","deadLock",0,0,3,60,99,80,"S3_5",0.05
"1737","71","Male",3,5,"US","ownTeam",1,NA,3,109,7,60,"S3_2",0.1
"1738","29","Female",3,5,"US","otherTeam",0,0,45,112,91,102,"S3_6",0
"1739","32","Male",5,4,"US","deadLock",NA,1,-15,125,2,105,"S3_3",0
"1740","61","Female",5,4,"US","ownTeam",0,0,70,30,47,52,"S3_2",0.1
"1741","36","Male",8,6,"non-US","deadLock",NA,1,90,57,118,85,"S3_5",0
"1742","27","Male",1,4,"US","deadLock",NA,NA,0,115,54,67,"S3_4",0.4
"1743","43","Female",7,5,"US","ownTeam",NA,NA,-2,84,82,59,"S3_3",0.2
"1744","28","Male",6,6,"US","ownTeam",NA,NA,-95,125,125,90,"S3_6",0
"1745","33","Female",5,5,"US","deadLock",0.285714286,0.4,-50,121,116,83,"S3_5",0.05
"1746","25","Female",4,5,"US","otherTeam",NA,1,49,36,-50,47,"S3_1",0
"1747","45","Female",7,5,"US","otherTeam",0,NA,7,50,42,48,"S3_2",0
"1748","23","Female",1,5,"US","deadLock",NA,NA,-100,-93,-100,81,"S3_5",0.1
"1749","30","Male",4,5,"US","deadLock",NA,NA,-6,19,8,81,"S3_5",0.2
"1750","26","Male",5,5,"US","ownTeam",NA,NA,16,72,35,55,"S3_2",0.4
"1751","30","Male",6,4,"US","otherTeam",NA,1,-57,125,125,49,"S3_2",0.2
"1752","41","Male",5,4,"US","otherTeam",0,NA,28,80,122,74,"S3_4",0.05
"1753","19","Male",2,2,"US","ownTeam",NA,NA,-100,125,54,118,"S3_3",0.25
"1754","32","Female",6,4,"US","ownTeam",NA,NA,-50,-50,-50,86,"S3_5",0
"1755","35","Female",1,5,"US","deadLock",NA,NA,-50,9,-50,78,"S3_5",0
"1756","29","Female",10,4,"US","ownTeam",NA,NA,26,103,95,52,"S3_2",0.05
"1757","28","Female",6,6,"US","otherTeam",0.866197183,1,23,67,42,51,"S3_2",0.2
"1758","37","Male",8,5,"US","otherTeam",NA,NA,27,125,123,116,"S3_3",0
"1759","28","Male",2,3,"US","otherTeam",0,1,27,117,51,45,"S3_2",0.05
"1760","39","Male",6,5,"US","deadLock",0,0.177777778,49,47,73,104,"S3_3",0.2
"1761","29","Male",8,5,"US","deadLock",NA,NA,59,59,125,84,"S3_5",0
"1762","55","Female",4,4,"US","ownTeam",NA,NA,-37,16,-14,118,"S3_3",0.2
"1763","25","Male",3,2,"US","deadLock",0.140186916,0.119047619,65,88,125,105,"S3_3",0
"1764","32","Male",3,6,"US","ownTeam",NA,NA,30,68,66,37,"S3_2",0.05
"1765","27","Male",8,6,"US","ownTeam",NA,NA,-38,125,125,40,"S3_1",0.15
"1766","40","Male",6,5,"non-US","ownTeam",NA,1,-4,123,125,101,"S3_6",0
"1767","50","Female",7,5,"US","otherTeam",0,NA,-50,71,-50,45,"S3_2",0
"1768","39","Female",6,6,"US","deadLock",0,0,-11,-25,2,66,"S3_4",0.2
"1769","25","Male",2,5,"US","ownTeam",NA,NA,26,125,40,40,"S3_1",0
"1770","23","Male",1,2,"US","otherTeam",0.142857143,NA,51,116,117,60,"S3_2",0.2
"1771","71","Female",8,6,NA,"deadLock",0.98089172,1,-100,68,14,64,"S3_4",0
"1772","28","Female",8,5,"US","deadLock",NA,NA,-100,-1,-33,104,"S3_3",0.1
"1773","65","Male",2,5,"non-US","otherTeam",0.371681416,0.18,-100,-50,-50,90,"S3_6",0.1
"1774","41","Male",8,5,"US","deadLock",1,NA,-2,29,29,114,"S3_3",0
"1775","31","Female",9,5,"US","deadLock",0.96350365,1,-50,125,49,67,"S3_4",0.2
"1776","31","Female",6,5,NA,"ownTeam",0,0,120,-50,120,52,"S3_2",0.2
"1777","34","Male",7,5,"US","deadLock",1,1,69,116,124,82,"S3_5",0.2
"1778","45","Male",10,6,"US","deadLock",0,0,-16,-50,-50,94,"S3_6",0.2
"1779","20","Male",7,2,"US","deadLock",NA,NA,125,-46,41,93,"S3_6",0
"1780","32","Female",7,5,"US","deadLock",NA,NA,7,45,45,70,"S3_4",0
"1781","31","Male",6,4,"US","otherTeam",0.24742268,NA,33,1,20,115,"S3_3",0.4
"1782","28","Male",3,2,"US","ownTeam",NA,NA,-25,10,0,111,"S3_3",0
"1783","34","Male",6,4,"US","ownTeam",NA,NA,12,24,43,103,"S3_6",0
"1784","25","Male",1,1,"US","otherTeam",0.736842105,0.0625,125,125,125,90,"S3_6",0.2
"1785","47","Female",5,4,"US","ownTeam",0,0.2,-70,125,75,33,"S3_1",0.2
"1786","23","Female",7,4,"US","otherTeam",0.013333333,NA,-100,125,34,102,"S3_6",0.2
"1787","25","Male",5,4,"US","ownTeam",NA,NA,35,125,100,53,"S3_2",0.1
"1788","30","Female",6,6,"US","deadLock",0,NA,-50,-50,-50,114,"S3_3",0.2
"1789","20","Female",2,2,"US","deadLock",NA,NA,-50,125,14,73,"S3_4",0.2
"1790","46","Male",6,5,"US","deadLock",1,1,1,52,67,80,"S3_5",0.2
"1791","32","Male",4,5,"US","deadLock",1,1,-6,121,125,64,"S3_4",0
"1792","28","Male",6,4,"US","otherTeam",0,NA,-50,120,-50,108,"S3_3",0
"1793","33","Male",8,5,"US","ownTeam",NA,NA,18,73,50,113,"S3_3",0
"1794","47","Male",2,4,"US","deadLock",1,1,0,9,4,106,"S3_5",0
"1795","28","Male",10,6,"non-US","deadLock",NA,1,64,123,120,106,"S3_5",0
"1796","25","Male",5,2,"US","ownTeam",NA,NA,24,125,125,113,"S3_3",0.1
"1797","29","Male",1,4,"US","otherTeam",0,NA,40,125,125,92,"S3_6",0.2
"1798","27","Male",7,3,"US","deadLock",NA,NA,-100,122,13,99,"S3_6",0.2
"1799","23","Male",3,4,"US","ownTeam",NA,NA,-11,56,10,102,"S3_6",0.3
"1800","32","Female",8,6,"US","otherTeam",0,NA,-50,-100,36,92,"S3_6",0.2
"1801","32","Male",9,6,"US","otherTeam",0,0.178571429,-41,125,55,42,"S3_1",0
"1802","25","Male",5,6,"US","ownTeam",NA,NA,-100,115,125,48,"S3_2",0.2
"1803","24","Male",4,5,"US","deadLock",NA,NA,-38,-48,-37,80,"S3_5",0.2
"1804","39","Male",7,5,"US","otherTeam",0.444444444,0,-15,50,33,97,"S3_6",0
"1805","30","Female",5,5,"US","deadLock",NA,1,20,63,37,79,"S3_5",0.2
"1806","33","Female",7,5,"US","deadLock",NA,1,2,56,-1,73,"S3_4",0.1
"1807","29","Male",7,6,"US","otherTeam",NA,NA,-50,125,63,100,"S3_6",0
"1808","29","Female",7,5,"US","ownTeam",NA,1,-12,54,23,92,"S3_6",0
"1809","25","Male",6,5,"US","otherTeam",0,0.391304348,-58,103,64,37,"S3_2",0.2
"1810","32","Male",2,5,"US","otherTeam",1,1,4,94,48,59,"S3_3",0
"1811","45","Female",8,6,"US","ownTeam",NA,NA,-7,108,31,101,"S3_6",0
"1812","45","Female",1,4,"US","otherTeam",0.111111111,0.03125,16,59,63,47,"S3_1",0.05
"1813","32","Male",1,1,"US","deadLock",NA,NA,-50,-50,-50,105,"S3_3",0.2
"1814","34","Male",7,5,"US","otherTeam",1,1,-100,125,98,63,"S3_4",0
"1815","29","Male",7,4,"US","otherTeam",0,NA,47,117,88,92,"S3_6",0.2
"1816","45","Female",7,2,"US","deadLock",NA,NA,-76,-4,-37,117,"S3_3",0
"1817","35","Female",10,6,"US","ownTeam",NA,NA,-100,122,44,120,"S3_3",0.2
"1818","24","Male",2,5,"non-US","deadLock",NA,NA,-100,101,125,71,"S3_4",0.15
"1819","40","Male",2,5,"non-US","deadLock",1,1,42,125,62,110,"S3_6",0.05
"1820","26","Male",4,4,"US","deadLock",0,NA,33,49,47,78,"S3_5",0.2
"1821","36","Female",6,4,"US","otherTeam",0,1,-50,-50,-50,42,"S3_1",0.05
"1822",NA,NA,NA,NA,NA,"deadLock",NA,1,-50,-50,-50,77,"S3_5",NA
"1823","34","Male",4,2,"US","otherTeam",NA,NA,-1,118,119,35,"S3_1",0.2
"1824","31","Male",6,5,"non-US","ownTeam",NA,NA,-100,116,33,92,"S3_6",0.2
"1825","62","Male",5,5,"US","deadLock",NA,1,31,124,58,94,"S3_6",0.2
"1826","33","Male",8,6,"non-US","ownTeam",NA,NA,124,112,120,91,"S3_6",0.4
"1827","30","Female",5,4,"US","deadLock",1,1,-50,52,39,96,"S3_6",0.2
"1828","43","Male",3,6,"US","deadLock",NA,1,35,87,100,114,"S3_3",0.15
"1829","41","Male",2,5,"US","ownTeam",1,1,20,76,69,56,"S3_2",0.2
"1830","40","Female",5,5,"US","otherTeam",0,NA,1,76,38,42,"S3_1",0
"1831","41","Female",9,6,"US","ownTeam",NA,NA,41,86,47,59,"S3_3",0.2
"1832","26","Male",2,6,"non-US","deadLock",NA,1,48,96,64,110,"S3_6",0.2
"1833","29","Male",2,3,"US","otherTeam",1,1,52,121,125,115,"S3_3",0.2
"1834","30","Female",4,4,"US","ownTeam",NA,NA,12,125,42,41,"S3_1",0
"1835","35","Male",9,6,"US","otherTeam",0,0,25,88,77,100,"S3_6",0.2
"1836","52","Female",4,4,"US","deadLock",NA,NA,8,7,40,88,"S3_5",0.2
"1837",NA,NA,NA,NA,NA,"deadLock",NA,NA,-50,-50,-50,119,"S3_3",NA
"1838","27","Female",8,2,"US","otherTeam",NA,NA,-100,125,53,72,"S3_4",0
"1839","27","Female",5,5,"US","otherTeam",0.217741935,NA,-12,94,50,46,"S3_1",0
"1840","28","Male",2,2,"US","otherTeam",0,NA,9,99,72,108,"S3_3",0
"1841","27","Male",2,6,"non-US","otherTeam",NA,NA,-50,-50,-50,59,"S3_3",0
"1842","25","Male",6,5,"US","deadLock",NA,NA,10,90,60,31,"S3_1",0.2
"1843","43","Female",7,4,"US","deadLock",NA,1,28,60,71,43,"S3_1",0
"1844","25","Male",7,5,"US","deadLock",NA,NA,51,23,54,81,"S3_5",0
"1845","33","Male",2,5,"US","otherTeam",0,NA,-78,74,58,32,"S3_1",0
"1846","25","Male",8,5,"US","ownTeam",NA,NA,38,53,60,52,"S3_2",0.2
"1847","42","Male",5,5,"US","ownTeam",0,0,18,73,40,97,"S3_6",0.2
